"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","EUEEA30_21","EU/EEA (without UK)",110.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","EUEEAUK_21","EU/EEA (with UK until 2019)",123.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","FI","Finland",16.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","FR","France",11.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","HU","Hungary",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","IE","Ireland",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","IS","Iceland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","IT","Italy",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","LT","Lithuania",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","LV","Latvia",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","NL","Netherlands",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","NO","Norway",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","PL","Poland",11.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","PT","Portugal",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","SE","Sweden",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","SI","Slovenia",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","SK","Slovakia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2016","UK","United Kingdom",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","AT","Austria",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","CZ","Czechia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","DK","Denmark",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","ES","Spain",19.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","EUEEA30_21","EU/EEA (without UK)",82.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","EUEEAUK_21","EU/EEA (with UK until 2019)",100.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","FI","Finland",14.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","FR","France",14.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","HU","Hungary",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","IE","Ireland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","IT","Italy",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","NO","Norway",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","PL","Poland",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","PT","Portugal",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","SE","Sweden",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","SI","Slovenia",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","SK","Slovakia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2017","UK","United Kingdom",18.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","AT","Austria",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","CZ","Czechia",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","DK","Denmark",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","EL","Greece",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","ES","Spain",19.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","EUEEA30_21","EU/EEA (without UK)",113.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","EUEEAUK_21","EU/EEA (with UK until 2019)",125.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","FI","Finland",16.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","FR","France",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","HU","Hungary",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","IE","Ireland",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","IS","Iceland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","IT","Italy",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","NL","Netherlands",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","NO","Norway",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","PL","Poland",16.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","PT","Portugal",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","SE","Sweden",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","SI","Slovenia",11.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","SK","Slovakia",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2018","UK","United Kingdom",12.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","AT","Austria",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","CZ","Czechia",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","DK","Denmark",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","ES","Spain",18.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","EUEEA30_21","EU/EEA (without UK)",80.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","EUEEAUK_21","EU/EEA (with UK until 2019)",97.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","FI","Finland",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","HR","Croatia",-,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","HU","Hungary",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","IE","Ireland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","IS","Iceland",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","IT","Italy",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age 1-4","PCV13 specific serotypes reported cases","N","2019","LT","Lithuania",0.000000000,""
